timestamp,latitude,longitude,weather_condition,road_type,traffic_density,vehicle_type,accident_severity
2023-06-27 23:09:00,40.74105438816076,-73.94204258676865,Clear,City Street,Low,Motorcycle,0
2023-06-27 23:14:00,40.8217368441207,-73.95030382086756,Clear,Rural Road,High,Car,0
2023-06-28 00:26:00,40.765799154937596,-73.98384390707584,Snow,Rural Road,High,Car,0
2023-06-28 03:22:00,40.81882711679476,-73.83789319098297,Clear,City Street,Congested,Car,0
2023-06-28 04:54:00,40.83261260982584,-73.98981181571544,Rain,City Street,High,Truck,0
2023-06-28 05:32:00,40.89810638101676,-74.07778305465088,Clear,Intersection,Medium,Motorcycle,1
2023-06-28 06:48:00,40.81643614722893,-73.87240542217727,Fog,City Street,Medium,Car,1
2023-06-28 07:41:00,40.74404877548057,-73.92413378654182,Rain,Intersection,Low,Car,0
2023-06-28 13:11:00,40.76728210943666,-73.82637964646231,Rain,Highway,High,Car,2
2023-06-28 13:41:00,40.82400632153565,-74.06006953842041,Rain,Rural Road,High,Motorcycle,1
2023-06-28 15:23:00,40.7129400661008,-73.98586073305371,Snow,Intersection,Medium,Motorcycle,1
2023-06-28 16:05:00,40.86711903272155,-74.00325866614615,Fog,Intersection,Medium,Truck,0
2023-06-28 19:36:00,40.73152226981257,-73.83320166539417,Clear,Highway,Congested,Car,1
2023-06-28 20:02:00,40.78991731982236,-73.920161497264,Clear,Intersection,Medium,Motorcycle,1
2023-06-28 20:13:00,40.76424817555772,-73.88028148624282,Clear,Intersection,Medium,Motorcycle,1
2023-06-28 21:46:00,40.73818977177509,-73.8119799050461,Rain,Highway,High,Car,2
2023-06-29 02:09:00,40.89873783850993,-73.9371257968967,Clear,Rural Road,Medium,Car,1
2023-06-29 03:46:00,40.82767430591412,-73.93144608758423,Clear,Rural Road,Medium,Motorcycle,0
2023-06-29 05:38:00,40.82818335492882,-74.05173498967737,Fog,Intersection,Low,Bus,0
2023-06-29 09:05:00,40.795716746486555,-73.99608192958496,Snow,City Street,Medium,Car,1
2023-06-29 09:27:00,40.79845128127579,-73.97043888311626,Fog,Rural Road,Congested,Car,0
2023-06-29 09:31:00,40.75534399950846,-73.86771997674369,Rain,Highway,Congested,Car,2
2023-06-29 09:43:00,40.75817278702594,-73.97842296582836,Rain,Intersection,Medium,Car,1
2023-06-29 09:57:00,40.714932328929045,-73.895174226798,Fog,Intersection,Medium,Motorcycle,1
2023-06-29 16:07:00,40.71420021590108,-74.00970404722146,Rain,Highway,High,Truck,0
2023-06-29 16:48:00,40.8905820627127,-74.04612563144725,Fog,Rural Road,Medium,Truck,1
2023-06-29 20:17:00,40.71601843217605,-74.07324885684407,Rain,Highway,Congested,Car,1
2023-06-30 00:06:00,40.77584238124713,-73.93144359483618,Fog,City Street,Medium,Car,1
2023-06-30 01:58:00,40.76140003656967,-73.92845700161769,Fog,Rural Road,Low,Car,2
2023-06-30 02:59:00,40.75897312561394,-73.92763868564214,Clear,Intersection,Medium,Car,0
2023-06-30 06:43:00,40.70525136376198,-73.85971869125375,Rain,Intersection,Low,Truck,1
2023-06-30 07:39:00,40.865151691523394,-74.0591168085392,Rain,Highway,Medium,Car,0
2023-06-30 09:06:00,40.75540911925668,-73.90557386636746,Rain,City Street,Medium,Car,0
2023-06-30 09:57:00,40.803727738133205,-73.9963392748954,Clear,Rural Road,High,Car,0
2023-06-30 09:58:00,40.83570628214601,-74.01280012152019,Clear,Intersection,Medium,Bus,1
2023-06-30 10:55:00,40.741495465531294,-73.9617561606074,Clear,Intersection,Medium,Car,1
2023-06-30 13:29:00,40.720386761076526,-73.9275584325383,Clear,Highway,High,Motorcycle,0
2023-06-30 13:49:00,40.73512495626577,-74.05113833155069,Clear,Highway,High,Truck,0
2023-06-30 17:36:00,40.795954271556475,-73.912090696657,Snow,City Street,High,Car,2
2023-06-30 21:15:00,40.72669380089393,-73.94099260895251,Clear,City Street,Medium,Car,0
2023-06-30 23:33:00,40.72781182515879,-74.0461516118272,Clear,Highway,Medium,Motorcycle,1
2023-06-30 23:51:00,40.841242597193016,-74.09770462630163,Fog,Intersection,High,Bus,1
2023-06-30 23:59:00,40.798919554133896,-73.98795942840508,Snow,Highway,Congested,Truck,0
2023-07-01 01:07:00,40.73928638181455,-73.99104262609376,Fog,Intersection,Low,Car,0
2023-07-01 04:17:00,40.88145314256296,-73.96301885412147,Clear,Intersection,Medium,Truck,0
2023-07-01 04:55:00,40.877580367665665,-74.01049391080413,Clear,Highway,Medium,Car,1
2023-07-01 05:47:00,40.87852015794551,-73.89123909593272,Rain,City Street,High,Car,1
2023-07-01 06:14:00,40.72104837961553,-73.88714158092702,Snow,City Street,High,Car,1
2023-07-01 06:26:00,40.80201204570883,-73.94303054164034,Clear,Intersection,Medium,Motorcycle,0
2023-07-01 06:45:00,40.72174179592563,-73.9453218584237,Clear,City Street,Medium,Car,1
2023-07-01 08:40:00,40.77793118294064,-73.80279754461864,Rain,Intersection,Congested,Motorcycle,1
2023-07-01 09:21:00,40.78134482079482,-74.04102402372541,Fog,Rural Road,Medium,Bus,0
2023-07-01 12:18:00,40.73778501336783,-74.07919449869442,Clear,City Street,Medium,Car,0
2023-07-01 13:39:00,40.81167842326573,-73.85200506736078,Fog,City Street,High,Car,1
2023-07-01 13:59:00,40.83175722353618,-73.81665456747196,Fog,Intersection,Congested,Motorcycle,1
2023-07-01 14:00:00,40.75136269620345,-73.95018583630376,Clear,Highway,Medium,Car,0
2023-07-01 18:29:00,40.841540525909934,-74.09028943979834,Clear,City Street,Medium,Bus,0
2023-07-01 18:38:00,40.84300039377954,-73.80446213289716,Clear,City Street,High,Car,0
2023-07-01 19:00:00,40.87652288553277,-73.97497406631223,Clear,Intersection,Congested,Car,1
2023-07-01 19:23:00,40.80712295637487,-74.09194441378975,Rain,Highway,Medium,Truck,0
2023-07-01 22:56:00,40.81355539128638,-73.92541189379423,Clear,Highway,Low,Truck,0
2023-07-01 23:34:00,40.809981677425434,-74.02834203611003,Rain,City Street,High,Car,0
2023-07-02 01:26:00,40.810768058445746,-73.99573071565148,Clear,City Street,Low,Car,0
2023-07-02 08:14:00,40.81514992784077,-73.8882340145316,Clear,Intersection,Congested,Car,2
2023-07-02 08:24:00,40.735823856831395,-73.990140950762,Clear,Intersection,Medium,Truck,0
2023-07-02 10:16:00,40.822453045745974,-73.91196916147265,Clear,Highway,Congested,Car,2
2023-07-02 11:39:00,40.74729474347326,-73.88375243157516,Snow,Highway,Low,Motorcycle,2
2023-07-02 12:22:00,40.87301250599687,-73.98026048927998,Fog,Intersection,Congested,Car,1
2023-07-02 14:18:00,40.83924611870483,-74.05629207335099,Snow,City Street,High,Truck,2
2023-07-02 16:54:00,40.71792274479907,-74.0815957326112,Rain,Highway,Congested,Car,2
2023-07-02 17:47:00,40.8770814645867,-74.05106148810209,Fog,City Street,Medium,Car,0
2023-07-02 18:42:00,40.75711753595881,-73.92192967297528,Clear,Intersection,Congested,Truck,0
2023-07-02 18:43:00,40.717150210182226,-73.85302511919613,Clear,Rural Road,Congested,Car,0
2023-07-02 22:43:00,40.7938579821875,-73.89321768526152,Fog,Intersection,High,Motorcycle,1
2023-07-02 23:09:00,40.884094460122775,-73.88198997474464,Clear,Intersection,Medium,Car,0
2023-07-03 02:31:00,40.832276415569,-74.07059296782512,Clear,Intersection,Low,Car,2
2023-07-03 04:11:00,40.7413224161362,-73.85835549200642,Snow,City Street,Low,Motorcycle,1
2023-07-03 05:17:00,40.74951167912706,-73.89030481179749,Rain,Intersection,Medium,Car,1
2023-07-03 05:27:00,40.759869355296935,-73.95002761299125,Rain,Rural Road,Medium,Car,1
2023-07-03 11:30:00,40.77285815093472,-73.82386768905491,Clear,Rural Road,Medium,Truck,0
2023-07-03 11:52:00,40.759218923382676,-73.86556661883466,Rain,Highway,Medium,Car,0
2023-07-03 11:56:00,40.737053635139546,-73.8260321315597,Clear,Intersection,High,Motorcycle,0
2023-07-03 14:28:00,40.815964354620014,-73.93470141499643,Clear,City Street,High,Truck,0
2023-07-03 14:42:00,40.719845779216534,-73.81417713806205,Clear,Intersection,Low,Car,0
2023-07-03 16:09:00,40.89429684300846,-73.91492966128807,Rain,City Street,Medium,Car,1
2023-07-03 18:05:00,40.84399784620654,-73.9957398412019,Fog,Intersection,High,Car,1
2023-07-03 22:17:00,40.839953808696286,-73.8586411200825,Clear,City Street,Congested,Bus,0
2023-07-03 22:47:00,40.8908729231103,-74.06152346636387,Clear,Rural Road,High,Car,0
2023-07-04 06:30:00,40.85001226482887,-73.85709091888182,Rain,Highway,High,Car,1
2023-07-04 08:25:00,40.79400404191454,-74.03791405441541,Fog,Intersection,Medium,Car,1
2023-07-04 09:46:00,40.83194562808098,-74.0626164970609,Fog,Highway,Low,Car,0
2023-07-04 11:41:00,40.89465603032668,-73.88398452013946,Clear,Highway,Low,Car,2
2023-07-04 14:53:00,40.88837501002945,-74.02881547542098,Clear,City Street,Medium,Motorcycle,0
2023-07-04 15:55:00,40.737545615099656,-73.96464962511348,Snow,City Street,High,Car,1
2023-07-04 15:58:00,40.82609165944849,-73.8083119247633,Clear,City Street,High,Car,0
2023-07-04 19:39:00,40.8292861155984,-73.87518505369204,Fog,Intersection,High,Car,1
2023-07-05 00:43:00,40.703653596321935,-73.80883732315327,Rain,City Street,Congested,Motorcycle,1
2023-07-05 01:34:00,40.77712411947722,-74.02646219866364,Clear,Intersection,Medium,Bus,1
2023-07-05 01:59:00,40.85269981508634,-73.91623746797367,Clear,Intersection,Medium,Motorcycle,0
2023-07-05 03:46:00,40.71242515414402,-73.83418474794297,Snow,Highway,Medium,Car,2
2023-07-05 04:15:00,40.79878452908991,-73.96076676183274,Clear,Intersection,Medium,Bus,1
2023-07-05 05:13:00,40.79904303853431,-73.84781981324875,Fog,City Street,Congested,Car,0
2023-07-05 05:45:00,40.86525384783492,-73.89414126609432,Clear,Intersection,Medium,Car,0
2023-07-05 05:48:00,40.77334172957845,-73.89748355077995,Clear,City Street,Medium,Motorcycle,0
2023-07-05 11:00:00,40.71428767660177,-73.87046959494899,Fog,City Street,High,Car,0
2023-07-05 12:03:00,40.851376721530606,-74.08311901673558,Clear,City Street,Congested,Truck,0
2023-07-05 13:28:00,40.844241024992385,-73.92302304651786,Fog,City Street,Medium,Motorcycle,0
2023-07-05 16:41:00,40.85685715434809,-73.9369890338268,Clear,Highway,High,Car,1
2023-07-05 17:29:00,40.869551659626154,-73.92423229628407,Clear,Highway,Medium,Car,2
2023-07-05 20:04:00,40.74006409721476,-73.85537740760326,Clear,Intersection,Congested,Car,0
2023-07-05 21:38:00,40.89204124143729,-73.80387343863556,Clear,Highway,High,Car,1
2023-07-05 22:25:00,40.787168073774545,-73.86078801936765,Clear,City Street,Medium,Truck,0
2023-07-05 22:51:00,40.856051866184096,-74.0895831395719,Fog,Highway,Medium,Car,0
2023-07-06 04:36:00,40.74865461689414,-73.87401086383527,Clear,City Street,Medium,Car,0
2023-07-06 05:13:00,40.82837462175909,-74.0482821231759,Rain,City Street,Medium,Car,1
2023-07-06 05:32:00,40.719118747260545,-73.81468710825726,Clear,Intersection,Low,Car,0
2023-07-06 13:02:00,40.87911663799824,-73.93336760926775,Clear,Rural Road,Medium,Car,0
2023-07-06 15:05:00,40.88958746927593,-73.88268477950128,Rain,Intersection,High,Car,2
2023-07-06 15:27:00,40.89276857031877,-73.82365585872245,Rain,City Street,Medium,Motorcycle,2
2023-07-06 16:34:00,40.75225747206737,-73.81561172497457,Clear,City Street,Medium,Car,0
2023-07-06 17:42:00,40.831906063805995,-73.82858171777312,Fog,Rural Road,Low,Bus,1
2023-07-06 17:57:00,40.81498211764142,-74.08944149935795,Fog,Intersection,Congested,Car,0
2023-07-06 18:48:00,40.78435099605684,-73.94015254160621,Clear,Highway,High,Car,0
2023-07-06 18:49:00,40.710382233933814,-73.98322096110546,Clear,City Street,High,Car,1
2023-07-06 20:50:00,40.82254441038835,-73.8877389505119,Clear,Intersection,High,Car,2
2023-07-06 22:06:00,40.83353479020166,-73.91933746072553,Clear,Intersection,High,Motorcycle,1
2023-07-06 23:39:00,40.85310967081986,-73.93448721475528,Clear,Highway,High,Car,1
2023-07-07 02:21:00,40.881394858613696,-73.8904470352796,Clear,Intersection,Medium,Car,0
2023-07-07 05:30:00,40.71260335577508,-74.01634484097397,Clear,City Street,Medium,Truck,1
2023-07-07 05:36:00,40.84100400697376,-74.08233701909538,Fog,Highway,High,Car,1
2023-07-07 05:57:00,40.84790488685344,-74.04410711474927,Clear,Highway,High,Motorcycle,1
2023-07-07 06:16:00,40.71164755654214,-73.87915620849952,Clear,Highway,Congested,Car,0
2023-07-07 07:21:00,40.83071244439161,-74.09070571401664,Rain,Intersection,Congested,Motorcycle,0
2023-07-07 10:12:00,40.80505226934359,-74.00862360374327,Snow,Highway,Low,Motorcycle,1
2023-07-07 10:20:00,40.74105433491013,-74.07245000764344,Fog,City Street,High,Car,1
2023-07-07 12:44:00,40.780338113712325,-74.03485064521307,Clear,City Street,Low,Car,1
2023-07-07 13:47:00,40.81558994816957,-73.93892759762572,Rain,Intersection,Low,Car,0
2023-07-07 14:14:00,40.83174486684548,-73.85864001154667,Fog,City Street,Congested,Car,1
2023-07-07 14:30:00,40.77001426245499,-74.08487489831094,Fog,Intersection,Congested,Bus,1
2023-07-07 15:14:00,40.86644758831225,-73.98758868900984,Rain,Rural Road,Low,Car,0
2023-07-07 17:42:00,40.809449208420055,-74.03942846384544,Rain,City Street,Medium,Car,0
2023-07-07 18:08:00,40.89776752655602,-73.91694155050541,Clear,Highway,Medium,Motorcycle,1
2023-07-07 19:09:00,40.77631518381044,-73.99302808720678,Snow,Intersection,Congested,Car,1
2023-07-07 21:27:00,40.723494388054576,-74.0825406689609,Clear,City Street,Medium,Car,1
2023-07-07 23:34:00,40.76220206769786,-73.83588638244414,Clear,Intersection,Medium,Car,1
2023-07-08 00:55:00,40.82130517341011,-74.09784766849486,Clear,City Street,High,Bus,0
2023-07-08 01:41:00,40.89436488493588,-74.08465214574112,Clear,Rural Road,High,Bus,1
2023-07-08 02:07:00,40.70766149336794,-73.84937459858274,Clear,City Street,High,Truck,0
2023-07-08 03:39:00,40.804297724341176,-74.09500816073941,Clear,Intersection,Medium,Motorcycle,0
2023-07-08 03:48:00,40.840442673681665,-74.04876511236534,Rain,Intersection,Medium,Truck,1
2023-07-08 06:45:00,40.84652396429245,-74.02287451025887,Rain,Intersection,Congested,Motorcycle,1
2023-07-08 08:51:00,40.72195659073408,-73.82196336506567,Clear,Highway,High,Motorcycle,1
2023-07-08 12:26:00,40.81306053829209,-73.9415300301855,Fog,Intersection,Medium,Motorcycle,1
2023-07-08 12:50:00,40.75060844116398,-73.97989664453509,Clear,City Street,Medium,Car,0
2023-07-08 15:15:00,40.888092703765714,-73.94455982599669,Clear,Intersection,Medium,Car,1
2023-07-08 15:54:00,40.759389019190714,-74.05449805783698,Clear,Intersection,Medium,Car,1
2023-07-08 20:38:00,40.72838664215188,-74.04591136179096,Clear,Rural Road,Medium,Car,1
2023-07-08 21:00:00,40.87246064720528,-73.85963574364709,Clear,Rural Road,Medium,Motorcycle,0
2023-07-08 21:16:00,40.78807184159376,-74.02415116644133,Clear,Intersection,Low,Car,0
2023-07-08 22:15:00,40.83329403921074,-74.03841589301409,Clear,City Street,Low,Car,0
2023-07-08 22:29:00,40.8251773288661,-73.8298765085734,Fog,Intersection,High,Car,1
2023-07-09 00:20:00,40.79774625379546,-73.95048856636473,Clear,City Street,High,Truck,0
2023-07-09 00:35:00,40.85712355080373,-73.88489548870082,Clear,Highway,Medium,Truck,0
2023-07-09 02:18:00,40.87894984419516,-73.84887014946332,Fog,Intersection,Medium,Car,0
2023-07-09 02:51:00,40.88087086805006,-73.99047453674794,Clear,City Street,Congested,Car,1
2023-07-09 03:44:00,40.740013347523515,-73.83476641382987,Fog,Intersection,Congested,Car,1
2023-07-09 04:11:00,40.888326970414674,-74.02346538199859,Rain,City Street,Medium,Car,0
2023-07-09 04:24:00,40.71883393964945,-73.86916020166568,Clear,City Street,Medium,Car,0
2023-07-09 04:37:00,40.73847461845249,-73.99240632047953,Rain,City Street,Congested,Car,0
2023-07-09 06:27:00,40.75175032904036,-73.8145410490745,Rain,City Street,Low,Car,0
2023-07-09 09:34:00,40.71841400914178,-74.04531223833926,Clear,Intersection,Low,Truck,0
2023-07-09 13:01:00,40.88288893641124,-73.82376978304244,Clear,Rural Road,High,Truck,0
2023-07-09 13:50:00,40.77908100210594,-74.03035533595703,Clear,Intersection,Medium,Motorcycle,1
2023-07-09 14:12:00,40.86887309824262,-73.94272900303105,Rain,Intersection,Congested,Motorcycle,1
2023-07-09 14:33:00,40.73932015936298,-73.91553039689187,Snow,Intersection,Medium,Car,2
2023-07-09 14:50:00,40.75692205291204,-73.95926910751454,Clear,Highway,Medium,Car,1
2023-07-09 18:10:00,40.773985619061136,-73.84623010621154,Clear,Intersection,High,Motorcycle,0
2023-07-09 20:11:00,40.83558218916925,-74.08741923747746,Clear,Rural Road,High,Car,0
2023-07-09 20:14:00,40.891172336074945,-73.92669924893005,Snow,Rural Road,High,Car,1
2023-07-09 21:46:00,40.76448825416333,-73.93446691850633,Clear,Intersection,Medium,Car,1
2023-07-09 22:25:00,40.736584799684266,-74.01596618930803,Clear,City Street,Medium,Car,0
2023-07-09 22:31:00,40.73446236745949,-73.95082282881852,Clear,City Street,Medium,Truck,1
2023-07-09 22:45:00,40.87923955965588,-74.05799985518978,Clear,Intersection,Medium,Motorcycle,2
2023-07-10 02:06:00,40.71448446257214,-73.93323858460626,Rain,City Street,Low,Car,1
2023-07-10 02:53:00,40.87806284166413,-74.02044382806864,Clear,Highway,High,Motorcycle,0
2023-07-10 03:50:00,40.83826997285523,-73.88245943312675,Rain,Intersection,Medium,Car,0
2023-07-10 04:52:00,40.768682022760004,-73.92763997983356,Clear,City Street,Medium,Car,0
2023-07-10 07:22:00,40.813389171495935,-73.99579648711799,Clear,City Street,Low,Car,1
2023-07-10 07:55:00,40.77585975853444,-73.98748761165153,Snow,Rural Road,Medium,Motorcycle,1
2023-07-10 08:07:00,40.773016326646754,-73.97889354676299,Fog,Intersection,High,Motorcycle,2
2023-07-10 11:11:00,40.80147309441297,-73.9979135380741,Clear,Intersection,Low,Truck,1
2023-07-10 12:12:00,40.84687672827099,-73.91385960803572,Fog,Intersection,High,Car,2
2023-07-10 13:08:00,40.77000778027719,-73.8610339130696,Clear,Rural Road,Low,Car,0
2023-07-10 13:11:00,40.81787618760183,-74.0766763668304,Snow,Intersection,High,Car,1
2023-07-10 16:30:00,40.72876853478957,-73.99290164176222,Clear,City Street,Medium,Motorcycle,0
2023-07-10 17:25:00,40.83414061482918,-74.03117640262961,Clear,Intersection,High,Truck,1
2023-07-10 18:08:00,40.89326369838142,-73.97070734256994,Rain,Highway,Medium,Car,1
2023-07-10 18:35:00,40.85454882890928,-74.02334915272827,Fog,Highway,High,Car,2
2023-07-10 20:34:00,40.75125863245892,-74.03864688883321,Clear,Intersection,Medium,Car,1
2023-07-10 21:44:00,40.851727516782745,-74.00282157553026,Clear,Rural Road,Low,Car,0
2023-07-10 22:31:00,40.76667942555393,-73.8318330078159,Rain,Rural Road,High,Motorcycle,0
2023-07-10 23:58:00,40.88589808455349,-74.0294106714671,Fog,City Street,Congested,Motorcycle,2
2023-07-11 00:16:00,40.721630151204735,-73.85385018655073,Clear,Highway,Low,Motorcycle,2
2023-07-11 02:48:00,40.88232364110068,-73.99424446169836,Rain,City Street,Medium,Motorcycle,0
2023-07-11 02:57:00,40.81585356591504,-74.0033603571551,Clear,City Street,High,Car,2
2023-07-11 03:21:00,40.8674654867649,-74.09947104541442,Fog,Rural Road,Medium,Car,0
2023-07-11 04:01:00,40.828515983160905,-73.98589674862514,Rain,Rural Road,Medium,Truck,0
2023-07-11 04:35:00,40.86506031246854,-73.89080563791097,Clear,Intersection,High,Motorcycle,0
2023-07-11 05:08:00,40.88426459341936,-74.07785140734183,Clear,Highway,High,Motorcycle,1
2023-07-11 05:13:00,40.709092925440984,-73.95079460306194,Rain,Intersection,Medium,Car,0
2023-07-11 07:28:00,40.83072710454355,-73.96980619464385,Rain,City Street,Low,Car,1
2023-07-11 10:16:00,40.802027708382084,-74.06736124608571,Clear,City Street,Medium,Car,0
2023-07-11 10:45:00,40.8795766755529,-73.92123490869929,Snow,Intersection,High,Car,1
2023-07-11 11:28:00,40.89255106948487,-74.04903552381865,Clear,Highway,Congested,Motorcycle,1
2023-07-11 14:13:00,40.74968112104937,-74.02943850207068,Fog,Intersection,Medium,Bus,1
2023-07-11 16:18:00,40.887160195210924,-73.80412096063417,Clear,Rural Road,High,Car,0
2023-07-11 18:01:00,40.82857680299825,-74.02511389864692,Clear,City Street,Medium,Car,1
2023-07-11 18:48:00,40.795432009282315,-73.80489244247484,Fog,Highway,High,Motorcycle,2
2023-07-11 18:53:00,40.826967231195844,-73.93982631043832,Snow,Highway,Medium,Car,1
2023-07-12 02:34:00,40.788464880673246,-73.94862659913083,Rain,City Street,High,Car,1
2023-07-12 03:45:00,40.80987291028885,-73.99911103761907,Clear,Rural Road,High,Truck,2
2023-07-12 04:26:00,40.76016123221709,-74.02297677376963,Clear,City Street,Medium,Car,0
